employee_id,business_unit_id,name,role_level,hire_date,termination_date,manager_id,location
EMP-0032,BU-03,Finley Harris,L2,2022-09-26,2024-05-21,MGR-BU-03-01,Singapore
EMP-0033,BU-03,Rowan Harris,L1,2020-10-18,2024-05-02,MGR-BU-03-15,Chicago
EMP-0034,BU-03,Sasha Harris,L3,2022-06-15,2023-11-27,MGR-BU-03-11,Sydney
EMP-0035,BU-03,Dakota Harris,L5,2023-02-11,,MGR-BU-03-06,New York
EMP-0036,BU-03,Jamie Harris,L5,2019-07-27,2024-08-29,MGR-BU-03-06,Tokyo
EMP-0037,BU-03,Kendall Harris,L4,2021-11-16,2023-05-04,MGR-BU-03-13,New York
EMP-0038,BU-03,Lee Harris,L3,2020-11-23,2024-04-22,MGR-BU-03-17,Chicago
EMP-0039,BU-03,Micah Harris,L1,2021-09-25,2024-08-10,MGR-BU-03-06,Chicago
EMP-0040,BU-03,Noel Harris,L2,2020-05-25,2025-03-09,MGR-BU-03-03,Singapore
EMP-0041,BU-03,Parker Martin,L3,2020-06-21,,MGR-BU-03-10,London
EMP-0042,BU-03,Robin Martin,L3,2019-11-21,2024-05-23,MGR-BU-03-12,Dublin
EMP-0043,BU-03,Sam Martin,L1,2023-05-05,2025-01-22,MGR-BU-03-08,Toronto
EMP-0044,BU-03,Tatum Martin,L3,2023-01-16,2024-06-15,MGR-BU-03-15,New York
EMP-0045,BU-03,Uma Martin,L4,2020-01-19,2024-01-30,MGR-BU-03-17,Dublin
EMP-0046,BU-03,Val Martin,L5,2019-03-16,2024-02-15,MGR-BU-03-08,Frankfurt
EMP-0047,BU-03,Wren Martin,L4,2020-07-01,,MGR-BU-03-08,Frankfurt
EMP-0048,BU-03,Xander Martin,L4,2022-02-16,2023-01-27,MGR-BU-03-20,Amsterdam
EMP-0049,BU-03,Yael Martin,L5,2019-11-19,2024-06-13,MGR-BU-03-19,Dublin
EMP-0050,BU-03,Zara Martin,L4,2020-08-04,,MGR-BU-03-04,Sydney
EMP-0051,BU-03,Ash Martin,L1,2019-04-09,2025-01-22,MGR-BU-03-07,Dublin
EMP-0052,BU-03,Bay Martin,L2,2023-06-29,2024-02-16,MGR-BU-03-07,London
EMP-0053,BU-03,Cedar Martin,L2,2021-05-29,,MGR-BU-03-10,Toronto
EMP-0054,BU-03,Devon Martin,L4,2019-01-09,2025-03-13,MGR-BU-03-12,Tokyo
EMP-0055,BU-03,Alex Martin,L4,2021-11-08,2024-07-11,MGR-BU-03-01,New York
EMP-0056,BU-03,Jordan Martin,L4,2021-10-19,2024-12-12,MGR-BU-03-11,Frankfurt
EMP-0057,BU-03,Morgan Martin,L5,2023-01-19,2025-01-31,MGR-BU-03-12,Sydney
EMP-0058,BU-03,Taylor Martin,L2,2023-05-07,2024-12-18,MGR-BU-03-14,Singapore
EMP-0059,BU-03,Casey Martin,L4,2020-12-20,2024-04-01,MGR-BU-03-05,London
EMP-0060,BU-03,Riley Martin,L3,2022-07-08,2023-04-14,MGR-BU-03-07,Toronto
EMP-0061,BU-03,Avery Martin,L5,2021-01-01,2024-06-11,MGR-BU-03-06,London
EMP-0062,BU-03,Quinn Martin,L2,2021-09-01,2024-08-29,MGR-BU-03-05,Amsterdam
EMP-0063,BU-03,Skylar Martin,L5,2019-07-01,2024-08-19,MGR-BU-03-15,Dublin
EMP-0064,BU-03,Peyton Martin,L2,2023-09-05,2024-11-02,MGR-BU-03-12,London
EMP-0065,BU-03,Drew Martin,L1,2019-12-13,2024-02-18,MGR-BU-03-07,Amsterdam
EMP-0066,BU-03,Reese Martin,L2,2020-01-26,2024-03-07,MGR-BU-03-09,Tokyo
EMP-0067,BU-03,Blake Martin,L1,2022-09-27,2024-05-01,MGR-BU-03-17,New York
EMP-0068,BU-03,Cameron Martin,L4,2021-10-21,,MGR-BU-03-18,Frankfurt
EMP-0069,BU-03,Logan Martin,L2,2021-09-30,,MGR-BU-03-19,Toronto
EMP-0070,BU-03,Harper Martin,L3,2022-08-24,2024-12-17,MGR-BU-03-20,Frankfurt
EMP-0071,BU-03,Emerson Martin,L4,2019-06-22,2024-12-08,MGR-BU-03-08,Tokyo
EMP-0072,BU-03,Finley Martin,L5,2020-03-06,2025-02-25,MGR-BU-03-15,New York
EMP-0073,BU-03,Rowan Martin,L2,2023-08-05,2024-11-01,MGR-BU-03-12,Dublin
EMP-0074,BU-03,Sasha Martin,L3,2021-01-22,2024-12-15,MGR-BU-03-18,London
EMP-0075,BU-03,Dakota Martin,L4,2023-03-07,2023-10-01,MGR-BU-03-11,Frankfurt
EMP-0076,BU-03,Jamie Martin,L1,2022-02-28,2023-01-23,MGR-BU-03-04,Frankfurt
EMP-0077,BU-03,Kendall Martin,L1,2021-10-17,,MGR-BU-03-06,Tokyo
EMP-0078,BU-03,Lee Martin,L3,2021-09-27,2024-04-11,MGR-BU-03-20,Singapore
EMP-0079,BU-03,Micah Martin,L5,2021-08-15,2024-08-13,MGR-BU-03-02,Frankfurt
EMP-0080,BU-03,Noel Martin,L2,2023-09-18,2024-12-30,MGR-BU-03-11,Tokyo
EMP-0081,BU-03,Parker Thompson,L2,2020-09-27,,MGR-BU-03-20,Toronto
EMP-0082,BU-03,Robin Thompson,L3,2022-08-03,2023-05-18,MGR-BU-03-02,Amsterdam
EMP-0083,BU-03,Sam Thompson,L5,2021-03-13,2024-05-16,MGR-BU-03-17,Singapore
EMP-0084,BU-03,Tatum Thompson,L1,2021-01-07,2024-06-02,MGR-BU-03-10,London
EMP-0085,BU-03,Uma Thompson,L2,2020-03-29,2024-08-02,MGR-BU-03-02,Dublin
EMP-0086,BU-03,Val Thompson,L4,2021-08-31,2025-03-27,MGR-BU-03-01,Frankfurt
EMP-0087,BU-03,Wren Thompson,L2,2019-10-19,2024-04-29,MGR-BU-03-11,Singapore
EMP-0088,BU-03,Xander Thompson,L1,2020-01-06,2025-03-06,MGR-BU-03-04,Frankfurt
EMP-0089,BU-03,Yael Thompson,L3,2023-08-01,2024-12-29,MGR-BU-03-15,Frankfurt
EMP-0090,BU-03,Zara Thompson,L4,2020-02-20,2024-04-10,MGR-BU-03-06,London
EMP-0091,BU-03,Ash Thompson,L3,2020-11-25,,MGR-BU-03-12,Singapore
EMP-0092,BU-03,Bay Thompson,L5,2020-08-29,,MGR-BU-03-06,London
EMP-0093,BU-03,Cedar Thompson,L5,2019-05-05,2024-12-21,MGR-BU-03-03,Singapore
EMP-0094,BU-03,Devon Thompson,L2,2020-12-27,,MGR-BU-03-05,Chicago
EMP-0095,BU-03,Alex Thompson,L2,2022-03-01,,MGR-BU-03-15,Tokyo
EMP-0096,BU-03,Jordan Thompson,L1,2021-07-16,2023-05-31,MGR-BU-03-15,Tokyo
EMP-0097,BU-03,Morgan Thompson,L2,2019-04-09,,MGR-BU-03-09,Frankfurt
EMP-0098,BU-03,Taylor Thompson,L3,2020-06-09,2025-01-09,MGR-BU-03-20,Frankfurt
EMP-0099,BU-03,Casey Thompson,L5,2019-05-07,,MGR-BU-03-13,New York
EMP-0100,BU-03,Riley Thompson,L2,2022-11-09,2025-01-17,MGR-BU-03-17,New York
EMP-0101,BU-03,Avery Thompson,L1,2022-10-17,2023-07-27,MGR-BU-03-12,Frankfurt
EMP-0102,BU-03,Quinn Thompson,L2,2022-04-05,2025-01-06,MGR-BU-03-07,Singapore
EMP-0103,BU-03,Skylar Thompson,L2,2022-02-14,2024-07-04,MGR-BU-03-06,Amsterdam
EMP-0104,BU-03,Peyton Thompson,L2,2020-09-17,2024-11-07,MGR-BU-03-12,Tokyo
EMP-0105,BU-03,Drew Thompson,L1,2023-02-06,2024-06-15,MGR-BU-03-17,Sydney
EMP-0106,BU-03,Reese Thompson,L3,2022-09-17,2024-10-04,MGR-BU-03-11,Sydney
EMP-0107,BU-03,Blake Thompson,L5,2022-09-07,2025-02-17,MGR-BU-03-13,Singapore
EMP-0108,BU-03,Cameron Thompson,L2,2020-10-02,2025-02-12,MGR-BU-03-05,Singapore
EMP-0109,BU-03,Logan Thompson,L3,2020-07-08,2024-08-04,MGR-BU-03-08,London
EMP-0110,BU-03,Harper Thompson,L2,2022-04-19,2024-01-29,MGR-BU-03-05,Frankfurt
EMP-0111,BU-03,Emerson Thompson,L3,2020-07-25,,MGR-BU-03-12,Tokyo
EMP-0112,BU-03,Finley Thompson,L2,2019-06-25,,MGR-BU-03-05,Dublin
EMP-0113,BU-03,Rowan Thompson,L3,2020-06-01,2025-03-18,MGR-BU-03-14,London
EMP-0114,BU-03,Sasha Thompson,L4,2022-11-01,2024-10-14,MGR-BU-03-02,Toronto
EMP-0115,BU-03,Dakota Thompson,L3,2020-10-13,,MGR-BU-03-15,Sydney
EMP-0116,BU-03,Jamie Thompson,L2,2022-06-01,,MGR-BU-03-08,Tokyo
EMP-0117,BU-03,Kendall Thompson,L3,2020-03-02,,MGR-BU-03-05,New York
EMP-0118,BU-03,Lee Thompson,L5,2021-11-10,2024-10-12,MGR-BU-03-20,Chicago
EMP-0119,BU-03,Micah Thompson,L3,2021-10-17,2024-11-30,MGR-BU-03-09,Dublin
EMP-0120,BU-03,Noel Thompson,L4,2020-07-31,2024-06-08,MGR-BU-03-01,London
EMP-0121,BU-03,Parker Moore,L5,2019-05-13,2024-11-15,MGR-BU-03-03,Sydney
EMP-0122,BU-03,Robin Moore,L2,2020-10-15,2024-12-21,MGR-BU-03-10,Frankfurt
EMP-0123,BU-03,Sam Moore,L1,2022-10-17,2025-03-09,MGR-BU-03-04,Tokyo
EMP-0124,BU-03,Tatum Moore,L3,2022-07-11,2025-02-03,MGR-BU-03-19,Chicago
EMP-0125,BU-03,Uma Moore,L2,2019-01-12,,MGR-BU-03-08,Toronto
EMP-0126,BU-03,Val Moore,L5,2019-10-01,2024-07-31,MGR-BU-03-13,Amsterdam
EMP-0127,BU-03,Wren Moore,L3,2023-02-10,2024-09-04,MGR-BU-03-20,Dublin
EMP-0128,BU-03,Xander Moore,L2,2020-11-14,,MGR-BU-03-02,New York
EMP-0129,BU-03,Yael Moore,L3,2019-09-16,2024-12-22,MGR-BU-03-03,Frankfurt
EMP-0130,BU-03,Zara Moore,L2,2019-11-25,2025-01-13,MGR-BU-03-19,Amsterdam
EMP-0131,BU-03,Ash Moore,L5,2022-03-13,2024-08-02,MGR-BU-03-05,Singapore
EMP-0132,BU-03,Bay Moore,L3,2023-02-07,2024-02-09,MGR-BU-03-04,London
EMP-0133,BU-03,Cedar Moore,L3,2019-03-31,2024-04-09,MGR-BU-03-03,Singapore
EMP-0134,BU-03,Devon Moore,L5,2022-10-06,2024-10-15,MGR-BU-03-07,Toronto
EMP-0135,BU-03,Alex Moore,L1,2019-07-06,2025-02-28,MGR-BU-03-20,Tokyo
EMP-0136,BU-03,Jordan Moore,L3,2022-07-04,2023-08-30,MGR-BU-03-16,Chicago
EMP-0137,BU-03,Morgan Moore,L5,2023-06-23,2025-02-18,MGR-BU-03-04,Tokyo
EMP-0138,BU-03,Taylor Moore,L5,2022-05-25,,MGR-BU-03-08,Chicago
EMP-0139,BU-03,Casey Moore,L1,2021-06-17,2024-06-01,MGR-BU-03-04,Frankfurt
EMP-0140,BU-03,Riley Moore,L2,2023-04-15,2023-08-06,MGR-BU-03-02,London
EMP-0141,BU-03,Avery Moore,L4,2019-12-07,2024-05-21,MGR-BU-03-15,New York
EMP-0142,BU-03,Quinn Moore,L4,2020-03-07,2024-12-07,MGR-BU-03-05,Toronto
EMP-0143,BU-03,Skylar Moore,L3,2020-08-06,2024-06-30,MGR-BU-03-16,Sydney
EMP-0144,BU-03,Peyton Moore,L4,2023-07-19,2024-08-12,MGR-BU-03-02,Frankfurt
EMP-0145,BU-03,Drew Moore,L5,2019-05-08,2025-03-09,MGR-BU-03-14,Toronto
EMP-0146,BU-03,Reese Moore,L3,2019-02-08,2025-03-07,MGR-BU-03-04,Dublin
EMP-0147,BU-03,Blake Moore,L1,2019-08-31,2024-08-06,MGR-BU-03-10,Chicago
EMP-0148,BU-03,Cameron Moore,L2,2020-05-09,2025-03-21,MGR-BU-03-15,Toronto
EMP-0149,BU-03,Logan Moore,L3,2019-09-23,2024-08-14,MGR-BU-03-09,Amsterdam
EMP-0150,BU-03,Harper Moore,L2,2020-01-01,2025-03-03,MGR-BU-03-07,New York
EMP-0151,BU-03,Emerson Moore,L2,2020-12-08,,MGR-BU-03-03,Sydney
EMP-0152,BU-03,Finley Moore,L1,2021-01-02,,MGR-BU-03-03,London
EMP-0153,BU-03,Rowan Moore,L5,2021-11-07,,MGR-BU-03-02,Chicago
EMP-0154,BU-03,Sasha Moore,L3,2022-07-27,2024-12-24,MGR-BU-03-19,Tokyo
EMP-0155,BU-03,Dakota Moore,L1,2023-03-28,,MGR-BU-03-10,Frankfurt
EMP-0156,BU-03,Jamie Moore,L3,2019-12-28,2024-12-07,MGR-BU-03-09,New York
EMP-0157,BU-03,Kendall Moore,L2,2019-04-20,2024-07-11,MGR-BU-03-01,Tokyo
EMP-0158,BU-03,Lee Moore,L2,2023-01-20,2024-12-13,MGR-BU-03-08,Sydney
EMP-0159,BU-03,Micah Moore,L4,2021-07-20,,MGR-BU-03-17,London
EMP-0160,BU-03,Noel Moore,L3,2020-06-20,2024-09-13,MGR-BU-03-13,Chicago
EMP-0161,BU-03,Parker Walker,L4,2019-02-23,2024-05-07,MGR-BU-03-06,Chicago
EMP-0162,BU-03,Robin Walker,L2,2023-08-11,2024-02-04,MGR-BU-03-20,Singapore
EMP-0163,BU-03,Sam Walker,L5,2021-02-26,2024-10-02,MGR-BU-03-02,Dublin
EMP-0164,BU-03,Tatum Walker,L2,2022-04-21,2024-02-29,MGR-BU-03-20,New York
EMP-0165,BU-03,Uma Walker,L1,2023-08-13,,MGR-BU-03-11,Amsterdam
EMP-0166,BU-03,Val Walker,L2,2021-06-12,2025-03-08,MGR-BU-03-18,Dublin
EMP-0167,BU-03,Wren Walker,L3,2020-06-07,,MGR-BU-03-14,Dublin
EMP-0168,BU-03,Xander Walker,L1,2021-06-30,2025-01-06,MGR-BU-03-02,Toronto
EMP-0169,BU-03,Yael Walker,L3,2023-05-17,2025-03-16,MGR-BU-03-04,Singapore
EMP-0170,BU-03,Zara Walker,L4,2020-07-02,2024-07-13,MGR-BU-03-08,London
EMP-0171,BU-03,Ash Walker,L3,2022-12-08,2023-11-19,MGR-BU-03-10,London
EMP-0172,BU-03,Bay Walker,L3,2021-01-24,2024-06-17,MGR-BU-03-19,Chicago
EMP-0173,BU-03,Cedar Walker,L3,2021-02-18,,MGR-BU-03-17,Chicago
EMP-0174,BU-03,Devon Walker,L1,2020-03-23,2024-11-15,MGR-BU-03-03,New York
EMP-0175,BU-03,Alex Walker,L5,2023-07-07,,MGR-BU-03-09,Dublin
EMP-0176,BU-03,Jordan Walker,L1,2021-08-09,2023-04-07,MGR-BU-03-11,Sydney
EMP-0177,BU-03,Morgan Walker,L3,2021-09-17,2023-05-09,MGR-BU-03-17,London
EMP-0178,BU-03,Taylor Walker,L1,2021-10-03,2023-07-28,MGR-BU-03-17,London
EMP-0179,BU-03,Casey Walker,L2,2019-06-23,2024-12-12,MGR-BU-03-09,Chicago
EMP-0180,BU-03,Riley Walker,L5,2021-12-13,,MGR-BU-03-12,Dublin
EMP-0181,BU-03,Avery Walker,L2,2022-04-19,2024-05-14,MGR-BU-03-16,Chicago
EMP-0182,BU-03,Quinn Walker,L3,2022-03-06,2024-05-13,MGR-BU-03-09,Singapore
EMP-0183,BU-03,Skylar Walker,L3,2019-07-17,2024-06-14,MGR-BU-03-09,Sydney
EMP-0184,BU-03,Peyton Walker,L3,2021-01-06,,MGR-BU-03-04,Dublin
EMP-0185,BU-03,Drew Walker,L2,2022-08-08,2023-07-25,MGR-BU-03-14,Frankfurt
EMP-0186,BU-03,Reese Walker,L1,2021-01-24,2024-05-17,MGR-BU-03-17,Chicago
EMP-0187,BU-03,Blake Walker,L2,2022-12-09,2024-11-03,MGR-BU-03-03,Tokyo
EMP-0188,BU-03,Cameron Walker,L2,2020-12-26,2024-07-23,MGR-BU-03-12,Sydney
EMP-0189,BU-03,Logan Walker,L2,2020-07-30,2024-04-30,MGR-BU-03-08,Frankfurt
EMP-0190,BU-03,Harper Walker,L1,2020-06-04,2024-04-27,MGR-BU-03-01,Sydney
EMP-0191,BU-03,Emerson Walker,L4,2021-02-26,2024-11-29,MGR-BU-03-18,Tokyo
EMP-0192,BU-03,Finley Walker,L3,2019-12-23,2025-02-17,MGR-BU-03-13,London
EMP-0193,BU-03,Rowan Walker,L4,2020-12-17,2024-12-03,MGR-BU-03-14,Tokyo
EMP-0194,BU-03,Sasha Walker,L1,2019-11-02,2025-03-22,MGR-BU-03-06,Amsterdam
EMP-0195,BU-03,Dakota Walker,L3,2019-08-26,,MGR-BU-03-18,Tokyo
EMP-0196,BU-03,Jamie Walker,L3,2023-02-01,2024-12-06,MGR-BU-03-11,Toronto
EMP-0197,BU-03,Kendall Walker,L1,2022-05-11,,MGR-BU-03-06,Dublin
EMP-0198,BU-03,Lee Walker,L4,2019-04-11,2024-11-25,MGR-BU-03-04,Chicago
EMP-0199,BU-03,Micah Walker,L2,2023-04-24,2024-04-21,MGR-BU-03-01,Dublin
EMP-0200,BU-03,Noel Walker,L5,2020-08-22,2024-10-09,MGR-BU-03-03,Chicago
EMP-0201,BU-03,Parker Allen,L4,2021-02-19,2024-07-22,MGR-BU-03-12,Singapore
EMP-0202,BU-03,Robin Allen,L3,2019-03-06,2024-10-23,MGR-BU-03-04,New York
EMP-0203,BU-03,Sam Allen,L4,2023-08-21,2024-06-16,MGR-BU-03-09,Toronto
EMP-0204,BU-03,Tatum Allen,L4,2020-02-18,2025-02-06,MGR-BU-03-06,Frankfurt
EMP-0205,BU-03,Uma Allen,L5,2021-11-10,,MGR-BU-03-16,London
EMP-0206,BU-03,Val Allen,L2,2020-05-09,2024-06-02,MGR-BU-03-16,New York
EMP-0207,BU-03,Wren Allen,L4,2021-07-16,2024-07-27,MGR-BU-03-09,Amsterdam
EMP-0208,BU-03,Xander Allen,L3,2023-02-24,2024-04-09,MGR-BU-03-09,Singapore
EMP-0209,BU-03,Yael Allen,L5,2022-03-13,2024-05-11,MGR-BU-03-16,Sydney
EMP-0210,BU-03,Zara Allen,L5,2019-02-28,2024-05-04,MGR-BU-03-04,Sydney
EMP-0211,BU-03,Ash Allen,L5,2021-05-15,2024-01-27,MGR-BU-03-02,Singapore
EMP-0212,BU-03,Bay Allen,L3,2021-03-06,2024-03-09,MGR-BU-03-14,New York
EMP-0213,BU-03,Cedar Allen,L3,2021-07-01,2025-03-01,MGR-BU-03-14,Chicago
EMP-0214,BU-03,Devon Allen,L3,2022-09-09,2024-03-06,MGR-BU-03-14,New York
EMP-0215,BU-03,Alex Allen,L3,2021-11-26,,MGR-BU-03-14,Sydney
EMP-0216,BU-03,Jordan Allen,L2,2022-01-15,2025-01-01,MGR-BU-03-05,Dublin
EMP-0217,BU-03,Morgan Allen,L1,2019-11-29,,MGR-BU-03-09,London
EMP-0218,BU-03,Taylor Allen,L2,2022-05-30,,MGR-BU-03-11,Amsterdam
EMP-0219,BU-03,Casey Allen,L2,2021-08-15,2024-09-14,MGR-BU-03-17,Dublin
EMP-0220,BU-03,Riley Allen,L1,2023-08-31,2024-05-08,MGR-BU-03-12,Dublin
EMP-0221,BU-03,Avery Allen,L4,2021-02-20,2025-01-12,MGR-BU-03-14,Dublin
EMP-0222,BU-03,Quinn Allen,L1,2019-04-13,2024-10-05,MGR-BU-03-06,Amsterdam
EMP-0223,BU-03,Skylar Allen,L2,2023-03-16,,MGR-BU-03-15,Sydney
EMP-0224,BU-03,Peyton Allen,L4,2019-06-29,2025-03-06,MGR-BU-03-09,Dublin
EMP-0225,BU-03,Drew Allen,L3,2020-11-18,,MGR-BU-03-01,London
EMP-0226,BU-03,Reese Allen,L3,2019-05-31,2024-05-23,MGR-BU-03-08,New York
EMP-0227,BU-03,Blake Allen,L4,2022-10-21,2023-01-30,MGR-BU-03-16,London
EMP-0228,BU-03,Cameron Allen,L3,2020-11-29,2025-02-15,MGR-BU-03-07,Singapore
EMP-0229,BU-03,Logan Allen,L2,2021-01-19,2024-07-14,MGR-BU-03-05,Tokyo
EMP-0230,BU-03,Harper Allen,L2,2019-09-02,2024-10-05,MGR-BU-03-06,Sydney
EMP-0231,BU-03,Emerson Allen,L5,2021-05-18,2025-01-09,MGR-BU-03-12,Chicago
EMP-0232,BU-03,Finley Allen,L5,2021-01-31,2024-04-04,MGR-BU-03-05,London
EMP-0233,BU-03,Rowan Allen,L1,2021-02-20,2025-03-30,MGR-BU-03-10,Toronto
EMP-0234,BU-03,Sasha Allen,L5,2022-01-07,2024-06-28,MGR-BU-03-10,Frankfurt
EMP-0235,BU-03,Dakota Allen,L4,2022-01-15,,MGR-BU-03-03,New York
EMP-0236,BU-03,Jamie Allen,L3,2022-08-01,2025-01-24,MGR-BU-03-14,Amsterdam
EMP-0237,BU-03,Kendall Allen,L3,2022-07-01,,MGR-BU-03-09,New York
EMP-0238,BU-03,Lee Allen,L5,2022-10-27,2025-02-27,MGR-BU-03-01,Amsterdam
EMP-0239,BU-03,Micah Allen,L1,2022-08-29,2024-11-17,MGR-BU-03-05,Tokyo
EMP-0240,BU-03,Noel Allen,L2,2023-03-23,2024-12-27,MGR-BU-03-02,London
EMP-0241,BU-03,Parker Young,L2,2023-03-01,2023-06-03,MGR-BU-03-20,Tokyo
EMP-0242,BU-03,Robin Young,L3,2022-02-17,2025-02-02,MGR-BU-03-18,Amsterdam
EMP-0243,BU-03,Sam Young,L3,2021-02-19,2025-02-24,MGR-BU-03-15,Toronto
EMP-0244,BU-03,Tatum Young,L3,2020-11-12,2024-08-01,MGR-BU-03-06,Amsterdam
EMP-0245,BU-03,Uma Young,L4,2020-05-19,2024-10-25,MGR-BU-03-17,London
EMP-0246,BU-03,Val Young,L3,2022-02-03,,MGR-BU-03-14,Frankfurt
EMP-0247,BU-03,Wren Young,L2,2019-06-08,2024-07-19,MGR-BU-03-18,Frankfurt
EMP-0248,BU-03,Xander Young,L4,2022-08-06,,MGR-BU-03-04,Singapore
EMP-0249,BU-03,Yael Young,L2,2022-06-20,2023-06-10,MGR-BU-03-14,Dublin
EMP-0250,BU-03,Zara Young,L3,2022-01-15,2023-01-31,MGR-BU-03-04,Amsterdam
EMP-0251,BU-03,Ash Young,L5,2022-02-03,,MGR-BU-03-13,Tokyo
EMP-0252,BU-03,Bay Young,L5,2021-05-09,2025-01-18,MGR-BU-03-09,Singapore
EMP-0253,BU-03,Cedar Young,L2,2020-07-11,2024-10-08,MGR-BU-03-01,Singapore
EMP-0254,BU-03,Devon Young,L3,2023-02-10,2023-05-16,MGR-BU-03-04,London
EMP-0255,BU-03,Alex Young,L1,2022-04-18,2024-08-10,MGR-BU-03-11,Sydney
EMP-0256,BU-03,Jordan Young,L1,2021-11-17,2023-02-24,MGR-BU-03-08,Singapore
EMP-0257,BU-03,Morgan Young,L3,2020-12-10,2024-09-07,MGR-BU-03-10,New York
EMP-0258,BU-03,Taylor Young,L4,2022-03-14,2023-06-19,MGR-BU-03-01,Chicago
EMP-0259,BU-03,Casey Young,L4,2022-09-15,2024-02-12,MGR-BU-03-02,Tokyo
EMP-0260,BU-03,Riley Young,L2,2019-10-23,2024-11-27,MGR-BU-03-13,New York
EMP-0261,BU-03,Avery Young,L1,2019-08-25,2024-08-28,MGR-BU-03-11,Singapore
EMP-0262,BU-03,Quinn Young,L3,2022-01-18,2024-07-18,MGR-BU-03-20,Toronto
EMP-0263,BU-03,Skylar Young,L3,2019-03-02,2024-08-31,MGR-BU-03-05,Toronto
EMP-0264,BU-03,Peyton Young,L1,2019-08-20,2024-07-04,MGR-BU-03-04,London
EMP-0265,BU-03,Drew Young,L1,2020-05-31,2024-12-22,MGR-BU-03-13,Toronto
EMP-0266,BU-03,Reese Young,L3,2019-03-20,2024-05-12,MGR-BU-03-13,Chicago
EMP-0267,BU-03,Blake Young,L3,2019-10-14,2024-12-06,MGR-BU-03-04,New York
EMP-0268,BU-03,Cameron Young,L3,2019-04-23,,MGR-BU-03-03,London
EMP-0269,BU-03,Logan Young,L2,2020-09-13,,MGR-BU-03-14,Dublin
EMP-0270,BU-03,Harper Young,L5,2022-03-09,2023-12-05,MGR-BU-03-07,Singapore
EMP-0271,BU-03,Emerson Young,L3,2021-11-17,2023-07-30,MGR-BU-03-18,Chicago
EMP-0272,BU-03,Finley Young,L3,2021-12-15,2024-10-06,MGR-BU-03-01,Frankfurt
EMP-0273,BU-03,Rowan Young,L2,2023-03-30,,MGR-BU-03-13,Singapore
EMP-0274,BU-03,Sasha Young,L3,2021-11-22,2024-12-27,MGR-BU-03-04,New York
EMP-0275,BU-03,Dakota Young,L5,2022-05-28,2024-05-18,MGR-BU-03-05,New York
EMP-0276,BU-03,Jamie Young,L2,2022-03-28,2024-06-09,MGR-BU-03-20,Chicago
EMP-0277,BU-03,Kendall Young,L2,2020-07-02,2024-11-18,MGR-BU-03-09,Frankfurt
EMP-0278,BU-03,Lee Young,L2,2020-09-10,2024-04-05,MGR-BU-03-13,Tokyo
EMP-0279,BU-03,Micah Young,L1,2019-02-07,2025-02-09,MGR-BU-03-05,Chicago
EMP-0280,BU-03,Noel Young,L1,2022-10-08,2024-02-03,MGR-BU-03-14,Frankfurt
EMP-0281,BU-03,Parker King,L2,2021-01-28,2024-04-14,MGR-BU-03-07,Singapore
EMP-0282,BU-03,Robin King,L5,2022-06-07,2024-08-17,MGR-BU-03-07,Tokyo
EMP-0283,BU-03,Sam King,L3,2023-05-25,2025-02-05,MGR-BU-03-09,Frankfurt
EMP-0284,BU-03,Tatum King,L3,2020-06-25,2024-09-27,MGR-BU-03-05,Dublin
EMP-0285,BU-03,Uma King,L2,2023-07-13,2023-11-22,MGR-BU-03-13,Tokyo
EMP-0286,BU-03,Val King,L1,2021-08-06,,MGR-BU-03-04,Frankfurt
EMP-0287,BU-03,Wren King,L3,2023-08-03,2024-12-22,MGR-BU-03-16,Dublin
EMP-0288,BU-03,Xander King,L1,2020-07-28,2025-01-08,MGR-BU-03-14,Chicago
EMP-0289,BU-03,Yael King,L4,2020-10-26,2024-11-08,MGR-BU-03-16,Frankfurt
EMP-0290,BU-03,Zara King,L4,2020-04-06,2024-06-29,MGR-BU-03-03,Amsterdam
EMP-0291,BU-03,Ash King,L4,2022-12-19,2024-07-03,MGR-BU-03-01,Amsterdam
EMP-0292,BU-03,Bay King,L1,2021-01-17,2024-10-02,MGR-BU-03-07,Toronto
EMP-0293,BU-03,Cedar King,L2,2023-04-04,2024-04-13,MGR-BU-03-16,Singapore
EMP-0294,BU-03,Devon King,L1,2021-07-16,2024-05-25,MGR-BU-03-08,Singapore
EMP-0295,BU-03,Alex King,L3,2022-11-16,2023-11-12,MGR-BU-03-06,Frankfurt
EMP-0296,BU-03,Jordan King,L2,2020-06-08,2024-06-16,MGR-BU-03-07,London
EMP-0297,BU-03,Morgan King,L1,2020-12-27,2024-08-31,MGR-BU-03-03,Toronto
EMP-0298,BU-03,Taylor King,L3,2022-12-04,2024-04-13,MGR-BU-03-08,Frankfurt
EMP-0299,BU-03,Casey King,L3,2021-11-30,2024-05-18,MGR-BU-03-16,Chicago
EMP-0300,BU-03,Riley King,L1,2023-09-27,,MGR-BU-03-08,London
EMP-0301,BU-03,Avery King,L3,2023-06-28,2024-10-30,MGR-BU-03-20,New York
EMP-0302,BU-03,Quinn King,L2,2019-12-11,2024-09-15,MGR-BU-03-17,Amsterdam
EMP-0303,BU-03,Skylar King,L3,2020-03-10,2024-07-16,MGR-BU-03-09,Tokyo
EMP-0304,BU-03,Peyton King,L2,2019-01-19,2025-02-13,MGR-BU-03-03,London
EMP-0305,BU-03,Drew King,L2,2022-01-11,2024-03-13,MGR-BU-03-01,Sydney
